"bout","sid","sentence","has_foul_raw","has_foul","rule_score","rule_conf","rule_reasons_pos","rule_reasons_neg","time_str","round_mentioned","event"
"Pedro Falcao (136) vs. Victor Henry (135.5)",5,"Falcao gets right in Henry's face with a jab early, peppering him with mixed-in low kicks.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",6,"Henry fires back with his own leg kick, and he sees a takedown coming and turns the corner to lean himself against the fencing.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",7,"Falcao hangs on from behind, where he turns Falcao's aggression against him and hits a trip to put the Brazilian on his back.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",8,"Henry smacks up Falcao's leg and posterior with deceptively heavy kicks, talking to him all the while.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",9,"Falcao decides he should stop eating kicks and should stand up, and he does that without any resistance.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",10,"Falcao gets back behind the driver's seat and surges forward behind his right hand, and his follow-up left reddens Henry's temple.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",11,"""La Mangosta"" unleashes a bomb of a right hand that detonates on the chin of the Brazilian, who falls to his back as Henry gives chase with a barrage of hammerfists.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",12,"Falcao keeps himself safe enough to force Henry back to standing, and he again hangs out too long on his back while Henry chops at his legs.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",13,"They may not be as effective as Donald Cerrone's mean-spirited kicks on Myles Jury, but they add up fast until again Falcao decides to just get back up.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",14,"Henry allows him to do this so he can punch his man in the liver.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",15,"Falcao stays pressing forward, Henry slipping his left hook a few times but getting caught with a third.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",16,"Falcao punches his way into a single-leg takedown, and the catchwrestler trained by Josh Barnett does not budge and regains his footing.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",17,"They separate, and Henry parries a few jabbing kicks to get into his preferred throwing range.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",18,"Falcao dips in and out with a combination, and he has a kick checked and eats a few punches at the bell.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",19,"Sherdog Scores Jay Pettry scores the round: 10-9 Henry Scottie Smith scores the round: 10-9 Henry Tristen Critchfield scores the round: 10-9 Henry Round 2 Henry comes out of his corner loaded for bear, and after he gets off a few punches, Falcao hammers his front leg and trips him up.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",20,"Henry awkwardly climbs back up, fighting to wake his leg back up, and Falcao slams his front leg with another.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",21,"Henry lands two back, and Falcao's to the calf is more effective and accurate.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",22,"Falcao misses with a pair of haymakers, and he scores a left but is driven back by a pair of punches.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",23,"Henry jumps in the air with a knee, and Falcao catches his leg and looks for a takedown.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",24,"When Henry hops out of it, Falcao follows him and completes a high-amplitude takedown.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",25,"Falcao advances to half guard, pressing his chest down until Henry explodes to his feet.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",26,"Falcao follows him, slams him down from behind, and cannot quite keep a tight grip on his man.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",27,"Henry rolls all the way through it, and Falcao hits his back and latches onto an armbar.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",28,"Henry elbows his way out of it, and he drills Falcao with a few kicks before Falcao stands back up and tries to grapple.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",29,"They sit down on single hooks, and Henry's lands cleaner and forces Falcao to reset.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",30,"The Brazilian works his way forward, walking through a body shot so he can give Henry one back to ponder.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",31,"Falcao drops down to a knee and hits another takedown to dump Henry on his back.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",32,"Henry turns to his knees and gives up his back, and he somersaults through a scramble to wrap up a scarf hold position on the Brazilian.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",33,"Falcao scrambles with this furiously, and the two work their way back to their feet.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",34,"Falcao lands first in an exchange, and Henry scores last.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",35,"Henry walks Falcao down and slugs him in the face and midsection, and the round concludes.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",36,"Sherdog Scores Jay Pettry scores the round: 10-9 Falcao Scottie Smith scores the round: 10-9 Falcao Tristen Critchfield scores the round: 10-9 Falcao Round 3 A clap of hands leads to a huge, which leads to a takedown try from Falcao.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",37,"Henry scrambles to flip him over, only to find himself having to keep moving as Falcao has suddenly taken his back.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",38,"Henry turns to his side and a knee, hoping to go all the way over.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",39,"He succeeds, fighting off an armbar while putting Falcao on his back.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",40,"Henry jams down short strikes until he gets a little space when Falcao kicks him off.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",41,"Falcao shoots naked for a takedown, and ""La Mangosta"" shuts him down and knees him in the jaw.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",42,"Falcao fails on another shot, and he bails on it to reset.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",43,"Two jabs from Falcao are answered with a clean right hand, and Henry stands in front of him and kicks him in the lower body.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",44,"Three overhand rights get over the guard, and Henry manages to score a fourth before Falcao fires back.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",45,"Henry nods at him, and the two trade hands and feet.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",46,"Falcao shoots for a takedown, and Henry tackles him over to the mat.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",47,"Falcao starts fishing for a leglock before Henry can escape the grappling, and Falcao rolls over and hooks his knees around Henry's foot.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",48,"Henry continues to twist until his leg is free, and Falcao presses him tightly against the wall, both men upright again.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",49,"Henry pushes off and drills Falcao with a right hand, and his left hand wobbles the Brazilian.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",50,"A desperate takedown from Falcao is met with a sprawl and several annoying left hands.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",51,"Henry loads up with an uppercut, and he catches ""Pedrinho"" at the end of a hooking right.",FALSE,FALSE,0,0.00669285092428486,"","injury_eye_context|injury_stoppage",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",52,"Falcao cannot buy a takedown at this stage in the fight, and Henry walks off and starts doing the Running Man.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",53,"Falcao shrugs at him, takes a few kicks to the gut, and the horn sounds.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",54,"The Brazilian practically falls over to his seat from exhaustion, while Henry appears to still be able to go two more rounds.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",55,"Sherdog Scores Jay Pettry scores the round: 10-9 Henry (29-28 Henry) Scottie Smith scores the round: 10-9 Henry (29-28 Henry) Tristen Critchfield scores the round: 10-9 Henry (29-28 Henry) The Official Result Victor Henry def.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Pedro Falcao (136) vs. Victor Henry (135.5)",56,"Pedro Falcao via Unanimous Decision (29-28, 29-28, 29-28)",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",1,"Loma Lookboonmee (115) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",2,"Istela Nunes (115) BETTING PREVIEW | SCOUTING REPORT | ODDS: Lookboonmee (-590), Nunes (+390) Round 1 One more matchup on the card will play out in the 115-pound category, and it comes between Thai striker Suphisara (9-3, 6-2 UFC)âwho will be referred to as ""Loma Lookboonmee,"" or just Lookboonmee, going forwardâand Brazilian Nunes (6-5, 1 NC; 0-4 UFC), a muay thai aficionado in her own right.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",3,"Referee Chris Tognoni signals the start of the match, and the women answer his call by touching gloves first.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",4,"Lookboonmee leads off with a kick that slaps under the armpit, and when Nunes returns fire, Lookboonmee is ready to chuck one more kick at her.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",5,"Lookboonmee chips at the lead leg, staying able to bounce back and forth to slide in and out of range.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",6,"Nunes kicks at her, and Lookboonmee jams her in the gut with a kick.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",7,"Lookboonmee pushes off the chest with the ball of her foot, and continues to probe with kicks until she wraps one up around the neck.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",8,"Nunes comes back firing, but the Thai is able to out-speed her 90 seconds into the match.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",9,"While Nunes is keeping it honest and trying to mirror Lookboonmee's activity, she looks for power as she sits down on a right hand that the Thai just dodges.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",10,"Lookboonmee pushes off, and her finger may or may not have scraped the eye.",TRUE,TRUE,100,0.993307149075715,"strong_anchor|foul_language|eye_clean_phrase|foul_re_hit","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",11,"The replay called by Tognoni is not clear, so they get back to fighting.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",12,"They proceed to trade kicks one after the other, strike totals fairly close with Lookboonmee likely having the edge.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",13,"She scores kicks from both legs, and her strikes are taking Nunes' fists almost entirely out of the equation.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",14,"The Brazilian whiffs on a big right hand, and they crash together in an exchange.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",15,"Nunes kicks low and Lookboonmee belts the body a few times with her shin to audible effective.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",16,"A third is even lower, and she puts out a one-two to further stick it to her opponent.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",17,"Lookboonmee catches a kick and looks for a takedown, and Nunes easily pushes her over and climbs into top position.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",18,"The Thai looks for a sweep when stuck on her back, as Nunes is more interested in controlling for the moment.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",19,"Lookboonmee is warning for striking the back of the head, and she pushes the Brazilian off of her.",TRUE,TRUE,100,0.993307149075715,"strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",20,"Judges might have their hands full with that round.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",21,"Sherdog Scores Jay Pettry scores the round: 10-9 Lookboonmee Scottie Smith scores the round: 10-9 Lookboonmee Tristen Critchfield scores the round: 10-9 Lookboonmee Round 2 The strawweights clap hands to re-engage, and they stand right in kickboxing range and let their hands and feet go.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",22,"Lookboonmee strikes first, last and heavier, but Nunes gets off her own shots.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",23,"The second and third of a trio of front kicks from Nunes push Lookboonmee away each time Lookboonmee advances.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",24,"The Thai hammers a low kick and ducks down when Nunes swings at her, standing up as the top of her head bangs into Nunes' chin with no warning or protest.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",25,"Nunes tries to wrap her opponent up and leverage her down, and the result is a prolonged clinch.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",26,"Nunes grabs the cage wall several times, and Tognoni reaches around repeatedly to slap Nunes' hand.",TRUE,TRUE,100,0.993307149075715,"strong_anchor|foul_language|foul_re_hit","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",27,"If you ain't cheatin', you ain't tryin.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",28,"The successful Dundasso allows Nunes to suddenly surprise her adversary by dropping for a heel hook.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",29,"Lookboonmee busts her in the chops with one right hand to get out of the submission, and Nunes adjusts and shifts the limb to the other side for an inverted heel hook setup.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",30,"Lookboonmee stays calm as a cucumber while in this ankle lock-type position, as Nunes does not have the right angle or leverage to complete it.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",31,"Nunes squeezes hard on the foot, and Lookboonmee stacks her up and places herself in the lion's mouth as Nunes sits up to hunt for a kneebar.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",32,"Nunes chains the kneebar to a heel hook, and the Thai sits up and stands.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",33,"Nunes keeps a grip on the ankle, and Lookboonmee punches her a few times before the bell sounds.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",34,"Sherdog Scores Jay Pettry scores the round: 10-9 Lookboonmee Scottie Smith scores the round: 10-9 Lookboonmee Tristen Critchfield scores the round: 10-9 Lookboonmee Round 3 The ladies bump fists to get going, and they get back to action with striking.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",35,"It does not take Nunes long to try to take the fight down, and eventually in search of what would be her first career submission.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",36,"The Thai looks to counter Nunes, and she hits a trip to put Nunes on her back.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",37,"The action largely stalls out when the two women go horizontal, as it is not where they normally compete.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",38,"Nunes keeps tightly wrapped around Lookboonmee's shoulder, and Tognoni asks for more activity.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",39,"When inaction persists, Tognoni stands them up.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",40,"They proceed to rush at one another and get up close with knees until Lookboonmee completes a throw to dump the Brazilian to her back again.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",41,"Lookboonmee steps over to hold on from half guard and flatten Nunes on her side.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",42,"Nunes hooks her toes in the fence to try to improve her position, and Tognoni slaps her toes.",TRUE,TRUE,100,0.993307149075715,"strong_anchor|foul_language|foul_re_hit","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",43,"Lookboonmee, meanwhile, jams down a number of left hands and elbows to stay busier than the last time she was on top.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",44,"With 10 seconds to spare, Nunes explodes to her feet, and she hunts for a takedown that is not completed before the conclusion of the match.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",45,"Sherdog Scores Jay Pettry scores the round: 10-9 Lookboonmee (30-27 Lookboonmee) Scottie Smith scores the round: 10-9 Lookboonmee (30-27 Lookboonmee) Tristen Critchfield scores the round: 10-9 Lookboonmee (30-27 Lookboonmee) The Official Result Loma Lookboonmee def.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Loma Lookboonmee (115) vs. Istela Nunes (115)",46,"Istela Nunes via Unanimous Decision (30-27, 29-28, 29-28)",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-105-emmett-murphy-05-04-2025"
"Daniel Frunza (170.5) vs. Rhys McKee (171)",1,"Daniel Frunza (170.5) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"UFCvegas-105-emmett-murphy-05-04-2025"
"Daniel Frunza (170.5) vs. Rhys McKee (171)",2,"Rhys McKee (171) BETTING PREVIEW | SCOUTING REPORT | ODDS: Frunza (-166), McKee (+140) Round 1 In the previous match, Nunes came in 0-4 in the Octagon, and things did not fare well for her.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Daniel Frunza (170.5) vs. Rhys McKee (171)",3,"Now, it is McKee (13-6-1, 0-4 UFC) whose record in the UFC sits at 0-4, and he will have to tangle with newcomer ""Tigano"" Frunza (9-2, 0-0 UFC) to avoid a similar five-defeat fate.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Daniel Frunza (170.5) vs. Rhys McKee (171)",4,"Referee Jason Herzog may need to get involved while the judges can probably take this one off, as the former has seen all of his victories end by stoppage while Frunza posts eight of nine wins via strikes.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Daniel Frunza (170.5) vs. Rhys McKee (171)",5,"The glove touch is a formality not shared by the fighters, as they want to bang.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
"Daniel Frunza (170.5) vs. Rhys McKee (171)",6,"Bang they do, right out of the gate.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-105-emmett-murphy-05-04-2025"
